,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,Australia,England,Australia,81 runs,Melbourne,"Jan 1-8, 1925",Test # 159
1,Australia,England,Australia,11 runs,Adelaide,"Jan 16-23, 1925",Test # 160
2,Australia,England,England,inns & 29 runs,Melbourne,"Feb 13-18, 1925",Test # 161
3,Australia,England,Australia,307 runs,Sydney,"Feb 27-Mar 4, 1925",Test # 162
