,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,South Africa,Australia,South Africa,170 runs,Cape Town,"Jan 22-27, 1970",Test # 670
1,South Africa,Australia,South Africa,inns & 129 runs,Durban,"Feb 5-9, 1970",Test # 671
2,South Africa,Australia,South Africa,307 runs,Johannesburg,"Feb 19-24, 1970",Test # 672
3,South Africa,Australia,South Africa,323 runs,Gqeberha,"Mar 5-10, 1970",Test # 673
4,Australia,England,drawn,,Brisbane,"Nov 27-Dec 2, 1970",Test # 674
5,Australia,England,drawn,,Perth,"Dec 11-16, 1970",Test # 675
