,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,Australia,England,England,94 runs,Melbourne,"Dec 29, 1894 - Jan 3, 1895",Test # 43
1,Australia,England,Australia,382 runs,Adelaide,"Jan 11-15, 1895",Test # 44
2,Australia,England,Australia,inns & 147 runs,Sydney,"Feb 1-4, 1895",Test # 45
3,Australia,England,England,6 wickets,Melbourne,"Mar 1-6, 1895",Test # 46
