,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,South Africa,England,England,32 runs,Johannesburg,"Feb 14-16, 1899",Test # 58
1,South Africa,England,England,210 runs,Cape Town,"Apr 1-4, 1899",Test # 59
2,England,Australia,drawn,,Nottingham,"Jun 1-3, 1899",Test # 60
3,England,Australia,Australia,10 wickets,Lord's,"Jun 15-17, 1899",Test # 61
4,England,Australia,drawn,,Leeds,"Jun 29-Jul 1, 1899",Test # 62
5,England,Australia,drawn,,Manchester,"Jul 17-19, 1899",Test # 63
6,England,Australia,drawn,,The Oval,"Aug 14-16, 1899",Test # 64
