,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,England,Australia,England,10 wickets,Birmingham,"May 27-29, 1909",Test # 101
1,England,Australia,Australia,9 wickets,Lord's,"Jun 14-16, 1909",Test # 102
2,England,Australia,Australia,126 runs,Leeds,"Jul 1-3, 1909",Test # 103
3,England,Australia,drawn,,Manchester,"Jul 26-28, 1909",Test # 104
4,England,Australia,drawn,,The Oval,"Aug 9-11, 1909",Test # 105
