,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,Australia,England,England,10 runs,Sydney,"Dec 14-20, 1894",Test # 42
1,Australia,England,England,94 runs,Melbourne,"Dec 29, 1894 - Jan 3, 1895",Test # 43
