,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,England,South Africa,England,inns & 18 runs,Birmingham,"Jun 14-17, 1924",Test # 153
1,England,South Africa,England,inns & 18 runs,Lord's,"Jun 28-Jul 1, 1924",Test # 154
2,England,South Africa,England,9 wickets,Leeds,"Jul 12-15, 1924",Test # 155
3,England,South Africa,drawn,,Manchester,"Jul 26-29, 1924",Test # 156
4,England,South Africa,drawn,,The Oval,"Aug 16-19, 1924",Test # 157
5,Australia,England,Australia,193 runs,Sydney,"Dec 19-27, 1924",Test # 158
