,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,South Africa,England,England,10 wickets,Johannesburg,"Dec 24-27, 1927",Test # 168
1,South Africa,England,England,87 runs,Cape Town,"Dec 31, 1927 - Jan 4, 1928",Test # 169
