,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,South Africa,England,South Africa,1 wicket,Johannesburg,"Jan 2-4, 1906",Test # 88
1,South Africa,England,South Africa,9 wickets,Johannesburg,"Mar 6-8, 1906",Test # 89
2,South Africa,England,South Africa,243 runs,Johannesburg,"Mar 10-14, 1906",Test # 90
3,South Africa,England,England,4 wickets,Cape Town,"Mar 24-27, 1906",Test # 91
4,South Africa,England,South Africa,inns & 16 runs,Cape Town,"Mar 30-Apr 2, 1906",Test # 92
