,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,England,Australia,drawn,,Lord's,"Jul 17-19, 1893",Test # 39
1,England,Australia,England,inns & 43 runs,The Oval,"Aug 14-16, 1893",Test # 40
2,England,Australia,drawn,,Manchester,"Aug 24-26, 1893",Test # 41
