,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,Australia,England,England,13 runs,Sydney,"Jan 28-31, 1887",Test # 25
1,Australia,England,England,71 runs,Sydney,"Feb 25-Mar 1, 1887",Test # 26
