,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,South Africa,England,England,91 runs,Johannesburg,"Jan 1-5, 1914",Test # 132
1,South Africa,England,drawn,,Durban,"Feb 14-18, 1914",Test # 133
2,South Africa,England,England,10 wickets,Gqeberha,"Feb 27-Mar 3, 1914",Test # 134
