,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,Australia,England,drawn,,Melbourne,"Dec 31, 1881 - Jan 4, 1882",Test # 5
1,Australia,England,Australia,5 wickets,Sydney,"Feb 17-21, 1882",Test # 6
2,Australia,England,Australia,6 wickets,Sydney,"Mar 3-7, 1882",Test # 7
3,Australia,England,drawn,,Melbourne,"Mar 10-14, 1882",Test # 8
4,England,Australia,Australia,7 runs,The Oval,"Aug 28-29, 1882",Test # 9
5,Australia,England,Australia,9 wickets,Melbourne,"Dec 30, 1882 - Jan 2, 1883",Test # 10
