,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,Australia,England,England,126 runs,Sydney,"Feb 10-15, 1888",Test # 27
1,England,Australia,Australia,61 runs,Lord's,"Jul 16-17, 1888",Test # 28
2,England,Australia,England,inns & 137 runs,The Oval,"Aug 13-14, 1888",Test # 29
3,England,Australia,England,inns & 21 runs,Manchester,"Aug 30-31, 1888",Test # 30
