,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,Australia,England,Australia,54 runs,Melbourne,"Jan 1-6, 1892",Test # 35
1,Australia,England,Australia,72 runs,Sydney,"Jan 29-Feb 3, 1892",Test # 36
2,South Africa,England,England,inns & 189 runs,Cape Town,"Mar 19-22, 1892",Test # 37
3,Australia,England,England,inns & 230 runs,Adelaide,"Mar 24-28, 1892",Test # 38
