,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,South Africa,England,England,inns & 157 runs,Durban,"Dec 13-17, 1913",Test # 130
1,South Africa,England,England,inns & 12 runs,Johannesburg,"Dec 26-30, 1913",Test # 131
