,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,Australia,England,Australia,377 runs,Sydney,"Dec 17-22, 1920",Test # 135
1,Australia,England,Australia,inns & 91 runs,Melbourne,"Dec 31, 1920 - Jan 4, 1921",Test # 136
