,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,South Africa,England,South Africa,19 runs,Johannesburg,"Jan 1-5, 1910",Test # 106
1,South Africa,England,South Africa,95 runs,Durban,"Jan 21-26, 1910",Test # 107
2,South Africa,England,England,3 wickets,Johannesburg,"Feb 26-Mar 3, 1910",Test # 108
3,South Africa,England,South Africa,4 wickets,Cape Town,"Mar 7-9, 1910",Test # 109
4,South Africa,England,England,9 wickets,Cape Town,"Mar 11-14, 1910",Test # 110
5,Australia,South Africa,Australia,inns & 114 runs,Sydney,"Dec 9-14, 1910",Test # 111
6,Australia,South Africa,Australia,89 runs,Melbourne,"Dec 31, 1910 - Jan 4, 1911",Test # 112
