,Team 1,Team 2,Winner,Margin,Ground,Match Date,Scorecard
0,England,Australia,drawn,,Manchester,"Jul 10-12, 1884",Test # 14
1,England,Australia,England,inns & 5 runs,Lord's,"Jul 21-23, 1884",Test # 15
2,England,Australia,drawn,,The Oval,"Aug 11-13, 1884",Test # 16
3,Australia,England,England,8 wickets,Adelaide,"Dec 12-16, 1884",Test # 17
